id,imdb_id
639,0098635
351819,4667094
10970,0075222
287903,3850590
8007,0159273
5289,0402910
295699,2937696
5176,0381849
4978,0090633
44943,1217613
13363,0756683
64689,1764234
151960,1691917
654,0047296
11596,0111686
59678,1478964
5551,0186566
334527,3687310
347201,4618398
633,0076734
315664,4136084
198277,1980929
360365,5122374
58151,1438176
3034,0072431
88794,1616195
297270,3120408
26389,1179034
9319,0102266
13597,0091369
220289,2866360
1577,0318627
635,0092563
403348,5500148
26142,0101746
11234,0067525
2157,0120738
62764,1667353
149870,2013293
49225,0063991
3989,0372588
57212,1568911
8470,0251160
841,0087182
617,0120890
5994,0218967
2300,0117705
442124,
443153,3822076
88005,1307068
76,0112471
1494,0473444
31657,0077362
25680,0070077
847,0096446
11282,0366551
271674,0900387
10651,0094963
299054,3291150
2609,0093748
2636,0111255
26189,0282521
286875,3328716
328869,3529656
368940,4731008
293,0105265
243,0146882
4513,0389722
12900,0266425
6278,0253556
306819,0810819
10493,0097162
46261,1270761
188924,2449638
1738,0435705
10186,1031969
332340,3064298
44027,1233219
11617,0042895
49520,1488555
832,0022100
37169,1467304
294082,0069937
409,0116209
279641,3553442
245706,2273657
10404,0101640
966,0054047
136795,2404463
9576,0084805
43727,0867334
308638,3534602
10714,0110213
96936,2132285
302688,3760922
10216,0120841
16548,0436262
450522,6683912
11412,0116908
27023,1276105
6073,0236493
4942,0379865
26798,0096203
10589,0367479
70577,1536410
9932,0289848
9362,0100814
42307,1241330
23127,0419724
314,0327554
13640,0934706
525,0080455
254302,0462335
20760,0457993
9843,0488085
334538,2625810
14310,0374339
5393,0308353
413648,5925968
49494,1034389
2750,0274309
265177,3612616
77953,1790886
16229,0236640
9522,0396269
3573,0116191
8346,0259446
86643,0071628
451,0113627
655,0087884
214,0489270
172226,0409379
22825,0362478
36811,0824758
2292,0109445
11943,0068762
35056,1279935
200,0120844
12146,0338188
26689,0117468
25195,1216492
11158,0104437
10472,0186975
1832,0120655
59965,1600195
9667,0366627
5966,0343135
10779,0116365
14372,0097737
8491,0098627
308457,3090670
18405,0844708
53914,0086372
19583,0401420
86838,1931533
2135,0268695
866,0308644
11229,0116361
9948,0465997
13122,0105121
3902,0368794
400507,3053198
858,0108160
15653,0208185
9563,0146838
2087,0109890
259072,3612032
2289,0159365
11009,0076666
6538,0472062
448825,
82633,1212450
57165,1646987
4964,0478311
11202,0066206
3050,0118998
353491,1648190
257087,3533916
1268,0453451
421,0362270
10575,0246677
12206,0023563
191294,2364975
10664,1245112
3111,0047522
8195,0122690
384737,4651410
9304,0117108
1730,0460829
9073,0113114
58496,1424432
2100,0272020
398,0379725
1407,0450188
4349,0431197
4474,0465624
132232,2023587
9003,0093177
5,0113101
59,0399146
9406,0118604
22954,1057500
72710,1517260
983,0073341
14815,0073906
9078,0057546
18299,0050658
1975,0433386
15426,0475417
2123,0183505
47955,0084899
1620,0465494
109689,1797504
364433,3775086
6537,0464141
1247,0343737
77561,1298554
11351,0301470
11873,0090863
277685,3713166
71881,0093029
1986,0388505
10986,0080439
86828,1727770
23398,1231580
38167,0879870
310121,3236120
41630,1411238
326425,4382872
10158,0105812
445793,5753552
2654,0113409
38805,0057251
2140,0271027
4977,0851578
298016,2476918
10354,0139668
22971,0989757
16996,0974661
63207,1634121
38575,1155076
152742,1924396
27586,1017451
37707,1017460
95516,1598873
11001,0181316
65496,1570970
10443,0106881
71157,1661420
10719,0319343
61979,1648216
8204,0416236
13282,0072856
8202,0402022
678,0039689
13538,0480011
2577,0345061
314405,3278330
13665,0082031
51997,0052002
12106,0114214
11772,0057129
59490,1664894
11005,0099077
10648,0070355
8457,0817538
182560,2402101
390734,5595168
6973,0478134
11549,0049366
11676,0119807
55721,1478338
449085,6321990
4552,0365376
9334,0277296
651,0066026
64686,1335975
11395,0111070
7350,0825232
78049,1781896
10547,0115571
533,0312004
228108,2962876
10479,0160797
18516,0479341
13485,0034862
2044,0410297
9685,0280760
5255,0338348
308639,3850214
192102,2172934
797,0060827
11104,0109424
230266,2667960
81025,1441952
448541,6002522
16372,0055018
4258,0795461
257091,2561572
26466,1187064
43347,0758752
13654,0324941
48243,1561768
29882,0034522
55846,1297919
41966,0095871
24238,0978762
18148,0046438
35019,1415283
28434,0043660
1934,0138097
32395,1226232
297608,3387648
22805,1220220
11045,0316732
82703,0864835
119738,2041488
334537,3731580
11906,0076786
2661,0060153
9966,0425430
4421,0119173
22586,0111333
2789,0296572
219,0441909
77950,1860353
8851,0051418
321751,3577624
114150,1981677
332,0141369
22972,0947810
5825,0097958
82,0430357
300803,3829170
449334,
9587,0110367
15373,0430922
68727,1924429
1700,0100157
25155,0094035
12233,0095776
1581,0457939
256274,2870612
303991,1172049
46529,1464540
1939,0037008
4488,0080761
10347,0118996
7351,0903627
28902,0120710
241257,3319920
38073,1322312
29805,0071706
227735,2978462
22824,1220198
406,0113247
11761,1188113
284293,3316960
62206,1622547
462,0195685
82525,1615065
860,0086567
805,0063522
962,0015864
7552,0369441
10045,0414852
50081,1680059
1073,0137363
11866,0377062
275601,3623726
1788,0087277
8974,0046534
280092,3195644
29076,0171356
353069,4824302
11770,0286112
12105,0063823
746,0093389
5689,0080453
340485,3721936
1777,0361596
22947,1193138
9473,0158983
9028,0063032
290859,
28564,0025464
179,0373926
329440,3387542
10587,0093756
910,0038355
12628,0119906
19901,0433362
23049,0865559
10229,0281358
283378,1564777
9401,0115438
9681,0402894
9302,0118055
17111,0440803
641,0180093
15165,0426955
386172,4509840
61404,1545759
10057,0108333
22051,1185836
226,0171804
1825,0093692
168,0092007
11619,0424095
9759,0337921
10016,0228333
9894,0115798
26127,0106309
11969,0108358
44603,1212419
221,0048545
638,0116922
26787,0115195
18222,0119908
152795,1821641
6972,0455824
344041,3703908
339846,1469304
37958,1253864
9960,0057261
5550,0107978
129670,1821549
109491,1559547
16172,0145893
9830,0386504
19585,0436339
140823,2140373
796,0139134
287948,2938956
10957,0088814
546,0407265
334522,3026488
46625,0119062
15577,0924129
215211,2095649
52886,0092732
804,0046250
205,0395169
7459,0811080
60086,0819755
11609,0086618
337154,4501454
34016,0815236
10998,0093010
451533,5370114
324852,3469046
10830,0117008
18041,0176783
18487,1111422
265226,3044244
42684,1564585
9384,0335438
287,0094812
72197,1430626
244264,2034031
99,0185125
9032,0142342
409311,
38874,0284491
155776,
451281,
10867,0213847
137094,1205537
12617,0054084
10637,0210945
1266,0421073
3035,0021884
14908,0119640
13550,0080516
36630,0101004
42700,0062038
100,0120735
100241,1418377
77930,1915581
5178,0808285
37933,0495596
9715,0119313
580,0093300
40805,0990407
23988,1185266
10061,0116225
663,0890870
317560,2989524
55301,1615918
41602,1196948
37631,0036126
993,0069281
329540,3528666
38780,1337057
19727,1203523
127517,1433811
695,0108122
401,0333766
9610,0087078
5511,0062229
17287,0462485
9944,0107798
87492,1100089
127560,2058107
6615,0805564
2322,0105435
381,0048728
228326,2262227
24663,1007018
606,0089755
9800,0107818
10673,0094291
18947,1131729
43949,0817177
13417,0401398
209355,2609222
14392,0913968
171372,1605717
41206,0039335
49953,1230204
790,0080749
10380,0101329
12620,0852713
244761,2326612
9691,0112401
10201,1068680
123025,2313197
127521,1975249
10152,0329028
11384,0102004
2019,0107076
16119,0465940
12208,0061452
10428,0113243
10734,0079116
293310,4044364
431479,5460548
8963,0112740
15512,0892782
418437,3462710
2363,0052708
195590,2126235
8892,0993789
61755,0085124
225728,2884018
1051,0067116
9703,0462396
492,0120601
13022,0479528
121442,1510984
12526,0470705
1535,0266987
333385,2091935
12201,1226273
197796,2316801
80035,1298649
82682,1321870
12596,0120797
11950,0087032
916,0062765
70435,1506999
985,0074486
11565,0421729
10431,0499556
7278,1073498
10071,0784972
5924,0070511
121824,1389096
136400,1272878
74523,1781781
2067,0183523
348668,4088268
3114,0049730
15590,0477072
1498,0100758
45657,1369706
9598,0112431
286532,0910885
19076,0242252
10330,0322330
8390,0832266
206284,2349460
2309,0494238
51052,1430607
297,0119643
13002,0859594
3635,0335119
9947,0357277
138376,2083379
696,0079522
27590,0089222
10028,0322589
49526,1547234
136850,1510686
9946,0146675
45317,0964517
228205,2726560
254023,1568343
13788,1139668
14197,0404254
13335,0481536
368993,4936176
10539,0116683
16129,0156729
4806,0163187
149509,1528071
828,0043456
703,0075686
13761,0143808
15050,0085271
9388,0427944
157360,2294677
270343,3204144
328589,3722070
384798,2667380
27130,0036027
2280,0094737
8885,1185616
32563,0042464
18978,0061439
13649,0810900
19429,0081974
9434,0119229
11352,0096794
179144,2358891
420122,6126196
9035,0439815
342521,4139124
404584,4961380
21868,0298856
13971,1024255
145135,2387433
13025,0848557
1883,0104797
11982,0107438
13700,0299172
43817,1034419
243568,3118958
33689,0113442
256569,3305308
17899,0822833
7484,0400717
483,0100935
11621,0104652
214418,1240899
47931,1555149
14854,0085862
75948,1857913
30963,0103978
218778,1698641
37257,0051201
190847,1709143
33273,1242422
5137,0346156
859,0094947
212716,1486834
10778,0243133
1902,0125659
34653,1315981
24395,0059274
324807,2056771
326285,0376479
3133,0069762
10003,0120053
838,0069704
75174,1601913
289720,1552224
159,0109255
14092,1260502
27972,0031210
5916,0068638
421313,4587366
11522,0091790
132923,1675161
86829,2042568
2142,0118887
264999,2268016
121875,1964624
74534,1412386
252838,0884732
227700,1715336
11007,0349205
11931,0388125
10863,0082351
22048,0071517
844,0212712
10521,0901476
425591,5710514
11023,0328538
133200,2290840
14433,0058777
47760,1498569
419590,5820980
12096,0383216
201,0253754
981,0032904
264959,0067739
2110,0281364
9268,0116213
10314,0160862
7445,0765010
166,0082100
8555,0381966
10889,0080798
251516,3472226
376570,5022702
253414,3164256
225565,1800246
39451,0970866
1273,0453556
211264,
9349,0105698
11589,0065938
10846,0419198
23601,0361309
1492,0103594
10199,0420238
252512,1791682
11075,0235198
164251,1247690
336004,3276924
383498,5463162
301351,3787590
687,0112818
2026,0340163
10720,0309530
3083,0031679
86825,1682180
374617,4781612
37233,0106918
11934,0110074
260202,2904608
59296,1436559
354216,4935372
7183,0457433
9919,0251127
209274,2718492
439152,5975354
10312,0129290
11645,0089881
9778,0240890
15800,0120370
3082,0027977
590,0274558
9697,0452637
10481,0211181
9506,0305224
10501,0138749
10652,0093137
290477,3459674
7301,0385056
322456,4189260
16227,0039302
340488,4441150
359784,3721954
50359,1411704
7364,0318649
172767,2518848
11639,0083791
7347,0861739
2275,0144214
72387,1656190
469,0088184
4564,1000774
18937,0120800
12133,0838283
397415,5460530
25918,0041239
157851,2172584
9489,0128853
9257,0257076
12095,0120860
326359,4007502
42448,0071598
65759,1402488
2269,0409904
447335,4932388
10641,0174480
406181,5878326
13813,1034303
114478,2085930
79218,2100546
636,0066434
7916,0400426
11416,0091530
553,0276919
10242,0056687
13291,0988047
13836,1075417
46717,0110146
359412,3963816
87826,1648179
14945,0493247
9923,0421054
21355,0149624
4442,0355295
86130,1450334
43919,1270835
356500,4372390
198210,1828970
158999,2545118
16791,0366450
389868,3845670
9837,0120794
2071,0102900
9411,0119099
11152,0963794
328429,2674430
14337,0390384
24751,0049092
56288,1517489
52451,1509767
7214,0393162
295964,2503944
19698,0086129
43209,1653690
13056,0450314
11918,0426592
2294,0261392
374461,4196848
928,0099700
15906,0480345
10139,1013753
10047,0151137
430365,5804948
9906,0429589
62214,1142977
150,0083511
330127,3118874
10684,0115956
36968,0200809
208134,3063516
37757,1510985
43316,0047811
11827,0082509
16020,0768183
53457,1668200
586,0120885
5174,0293564
188839,1564368
59108,0471042
10066,0397065
9383,0164052
9600,0208003
207769,2011276
136418,1893256
21542,0337592
9312,0113855
22804,1233227
11072,0071230
438747,6487064
23047,0479997
245844,2616810
282631,3541262
118289,1758595
2161,0060397
819,0117665
11687,0108500
162145,2081437
42245,0074540
13573,0301976
318917,4176826
4965,0160399
9281,0090329
74465,1389137
10307,0145531
4566,0465538
26850,0105691
13891,0115906
9833,0293508
14484,0172627
174751,2140037
7090,0209077
291272,3520418
10633,0061811
24932,0075643
1632,0095647
9373,0324216
9350,0106582
50270,0098063
243531,2325002
279096,3864024
17314,1014801
446700,
11670,0072934
11064,0088850
46838,1465522
49948,0120910
5902,0075784
8285,0831887
15655,0220099
574,0049470
31598,0100442
17661,0036872
13942,0818165
9992,0344854
193,0111280
188207,1043726
1887,0422720
10327,0333780
116745,0359950
11455,0078446
806,0466909
25523,0360985
20312,0165832
7516,0475394
6023,0431308
820,0102138
255343,2515030
129308,0379797
1398,0079944
167581,2617828
301,0053221
1653,0318462
447361,6153322
172391,1487931
9417,0120901
41110,1226236
10189,0910936
9408,0423294
19053,0086525
2022,0280590
4413,0476964
193610,2203939
8282,0836700
59962,1596350
16780,0110978
11529,0256415
15028,0157472
9763,0380389
9280,0280665
374464,4680196
11329,0313542
963,0033870
125558,1984110
429143,
38662,0023038
29748,0065073
867,0108162
21385,0371823
444540,
8665,0267626
443810,
94533,0051393
3090,0040897
29845,0072417
9333,0116830
9503,0458455
13633,0085210
379170,3845232
1965,0120787
16617,0297284
22473,0418004
11948,0085933
11658,0386064
11902,0114787
11499,0870111
381519,5973984
11247,0356470
22820,1161418
253235,2465146
62728,1233192
763,0103873
10896,0094155
339530,4180514
451105,
2255,0118842
6038,0300471
9299,0117883
77875,1540128
9618,0098439
267806,3704538
38753,1396221
40814,0087100
8978,0398712
154,0084726
34335,0959329
12618,0156934
20737,0118570
214086,1839642
452,0154421
891,0074119
31592,0023293
78461,1781775
9447,0120595
42987,0057490
27361,0072709
315465,4272866
16306,0070544
931,0069995
4248,0257106
23823,1261978
10371,0119142
245,0276751
9353,0457510
14871,0822868
6071,0113552
51248,1712159
202575,3148834
11459,0405325
378,0093822
13995,0103923
9255,0107144
10423,0106770
84332,1862079
36819,0081633
450961,3791012
181886,2316411
1923,0105665
23478,0392465
5516,0335245
112949,1702439
9429,0120770
3604,0080745
147,0053198
109418,2191701
34813,0480255
11187,0103956
1551,0099582
164457,1206543
6878,0107131
9614,0116483
11186,0099253
122857,1659343
9396,0092493
31863,0098524
73456,2066832
36685,0073629
13482,0095638
2103,0307479
4551,0377471
294741,3294200
47626,1744776
24420,0452694
383785,4217392
268238,2555736
11236,0108071
15697,0050556
3121,0073440
11131,0100280
11011,0110989
290751,1741273
87436,1935896
347882,4573516
1858,0418279
10772,0060315
2900,0138304
136,0022913
9421,0119038
5925,0057115
348674,3830162
9360,0118615
11382,0109348
3093,0430912
2266,0401711
4593,0068361
2023,0317648
31935,0066471
290764,2401097
11704,0084649
73499,1646980
353979,1183374
599,0043014
19366,0236348
187596,2463288
10331,0063350
2011,0808417
11020,0073540
232672,1086772
19,0017136
110354,2014338
30666,0098385
335791,1389139
1951,0342735
9874,0090859
11817,0245803
38321,0822847
377263,5029608
11287,0104694
291356,3608930
12178,0970468
6393,0103035
827,0046911
2251,0250797
119283,1904996
347096,3478232
11895,0098105
263341,2652118
10357,0120461
109431,2024432
46738,1255953
11227,0473753
11540,0373690
169881,2101473
11215,0092605
7305,0106246
9879,0117765
9909,0112792
145,0115751
291270,2401878
451137,
47327,1502404
10549,0116477
773,0449059
15074,0283160
13465,0041094
33996,0806029
11040,0065988
262958,3110960
319075,4229236
1416,0341384
10851,0365686
14001,0455760
41446,1262416
82696,1535438
68179,0765446
21629,0081562
8984,0109635
44363,1323045
1360,0120679
11460,0421239
63492,0770703
2112,0120784
10489,0085382
9591,0117887
27793,0110647
2334,0295721
12625,0064395
9574,0119137
51828,1563738
41436,1536044
8975,0419946
914,0032553
18905,0082146
2924,0101393
38543,1233301
35169,0492389
5890,0431641
401544,5493706
9437,0119468
76640,1549920
10650,0086383
266294,1850457
7303,0252076
2841,0344510
2959,0762114
81796,1592525
2149,0106453
32823,1226229
152760,2177771
65057,1033575
31955,0087751
72113,1692486
9367,0104815
887,0036868
19124,0096945
216282,2106361
10653,0048605
15370,0347618
9293,0455967
11520,0107050
448933,6390682
11074,0108238
15212,0844894
13342,0083929
152603,1714915
29427,0455407
259074,3138376
15854,1287845
450397,
10679,1034314
54523,0077188
13820,0087995
408626,1966385
5165,0053619
25832,0092580
10131,0095742
140,0275491
10021,0093936
3595,0117438
1642,0113957
961,0017925
16136,0104573
383121,4763168
13333,0077594
7340,0074285
33613,1343097
292040,3321300
14476,0856778
11826,0203119
9905,0111149
10796,0267804
10159,0327850
109443,1229340
9103,0117420
1396,0072443
300168,3672840
37347,0040369
11188,0387541
286328,3166680
388191,5456798
9494,0097778
250734,2935476
2054,0113862
5927,0068786
14442,0327679
449609,
16305,0034240
152426,0112040
13655,1055366
11046,0065207
49527,1568338
62838,1598822
7873,0433387
20701,0100740
83899,1853739
44113,1423995
11820,0304415
17920,0300015
14905,0120490
210479,2692904
12123,0115857
10358,1007028
451710,
121986,2347569
9675,0375063
27579,1440728
3062,0024034
67307,0092656
30653,0090713
20721,0088936
21449,0061177
579,0077766
84174,1920849
84175,2125435
245913,0995868
13809,1032755
10147,0307987
260514,3606752
8998,0436331
76489,0383010
25073,1242618
9315,0408790
274857,1972591
162215,1894476
10874,0117110
370687,3608646
649,0061395
44683,1216515
266396,2515034
250480,0076363
11971,0107616
12450,0397501
293452,2364897
369299,5538800
158,0119472
12238,0119784
17386,0086192
18444,0054357
12225,0460740
9087,0112346
11976,0089469
9592,0470055
3080,0027125
10014,0089686
10362,1103275
1364,0254455
8845,0105690
192813,2518926
198375,2591814
185567,2249221
3172,0219965
11853,0109198
8373,1055369
2671,0178868
10894,0303361
14784,0460791
10032,0480271
157354,2334649
244458,1567437
8274,0436058
8326,0311289
4476,0110322
227306,1809398
9904,0405469
185497,1502417
341012,3960412
237584,2322517
449658,6709480
912,0063688
8010,0102034
54445,1621429
1428,0285823
7549,0446059
269258,3488462
9620,0338337
26428,1186830
137333,2321502
10907,0029843
253254,3060492
31623,0041163
41411,1382725
10518,0074860
16538,1155056
249,0098621
9972,0097770
192136,2304771
38356,1399103
19075,0026714
3682,0120577
144,0093191
8469,0077975
157547,2388715
321068,3405714
196024,2438644
45156,1440161
642,0064115
422,0056801
42888,1341188
1648,0096928
276908,2965412
10860,0098384
2069,0190138
10316,1124035
215881,2226519
60670,0228786
48650,1263750
14128,0291082
15544,0806147
10618,0105839
76122,2011118
9036,0397313
4518,0127536
366514,4699388
33472,0045468
9877,0146336
11368,0086979
134411,0882977
13768,0283084
381890,4701660
26505,0940657
9886,0113481
1245,0107943
193687,1598642
19899,1078940
11932,0144120
284303,3086442
13051,0467197
8012,0113161
5471,0402057
325553,0314979
9289,0056197
46498,0062776
332411,3212232
9757,0477051
11113,0058385
118957,1438173
83564,1957945
295830,2072230
2637,0265349
903,0061512
100529,1710417
80136,0800159
1480,0052311
19601,0118698
11284,0101917
415132,4216902
86835,2101383
293646,2006295
137093,1204975
512,0457513
504,0340855
10660,0110167
11212,0109190
38357,1126618
336,0067140
6520,0113071
55787,1067583
10623,0306685
358364,3315656
57834,0109306
257440,2978102
301608,3733774
65229,1847731
50724,0463345
42172,0079271
10246,0084522
11977,0080487
11546,0110857
26269,0119594
11090,0255798
374205,5251328
6312,0237534
180948,1911662
2284,0457419
9696,0296042
2657,0120789
254584,0224421
20067,0210358
165108,0087412
3432,0780571
61225,0103747
84287,1966604
10808,0240462
9474,0070215
413594,5544384
157058,2417650
19185,0100258
475,0061418
18558,0475380
274167,1528854
109091,2193215
411019,5804038
13092,0455538
336804,3966404
1729,0865556
94363,1205558
17795,0117119
521,0046912
197786,0080973
450496,
126277,1959332
10891,0334541
9913,0397101
393737,5790274
13515,0790686
16866,0762125
4961,0119675
260339,2904626
12239,0086058
10833,0125022
10669,0068473
74308,1683526
420245,3622110
106909,0073170
25189,0117057
1262,0420223
1904,0397535
403,0097239
14506,0096764
74461,1545660
285923,0462322
250124,3172532
44874,1725929
297716,1422137
203739,1686821
18172,0085154
1694,0089885
42402,0051849
14457,0393635
39013,1399683
213927,2547210
8290,0060474
255268,2996648
308453,3859304
13722,0427528
2359,0386032
264656,2398231
22084,1090750
10029,0124198
23514,0376136
403390,3182620
11618,0171363
9842,0462519
20943,1142988
10514,0066769
15371,0079833
11387,0059399
60309,0968264
8011,0110027
427612,3378384
11358,0351977
205220,2431286
43539,1458175
447061,6582384
3112,0048424
13534,0762104
713,0107822
10942,0106336
25594,1393000
58797,0094850
42188,1334260
74122,0045557
439466,5961906
9461,0070034
29919,1074214
413042,
321666,3685622
3638,0481141
10557,0166175
14620,0457297
1600,0101765
103332,1839492
13368,0047673
10030,0452625
18644,0051818
936,0057413
1255,0468492
8769,0085333
13812,1082868
116005,2229592
34423,1135525
11867,0115624
11477,0255067
18801,0113269
8461,0808279
11000,0115685
80236,0167166
9769,0119558
293970,2118624
256092,2968804
2779,0256524
7515,0449061
65796,0114938
410481,
8848,0200465
4657,0382765
1639,0120179
12163,1125849
11365,0120514
48289,1226753
223485,3205376
2134,0054387
21544,0314431
23172,1273678
9292,0102070
13483,0211933
152747,2017038
11026,0204313
16358,0349416
323272,3832914
9504,0104348
138,0021814
10263,0401815
994,0067800
208763,1224378
245698,1596345
13526,0210382
222936,1243974
294016,3203606
345918,2597768
424783,5090566
11283,0396752
9086,0100994
109584,1441940
447691,6263828
396330,5612702
10536,0064505
16553,0412922
12193,0369436
396,0061184
11013,0274812
351198,0352705
4193,0083908
15691,0116118
86837,1602620
181790,2294687
10098,0012349
18254,0082979
30588,0039631
202141,1385956
9602,0094898
1420,0411195
12429,0876563
9549,0086197
26583,1296869
291264,2097331
300602,3896100
34769,1303828
112205,2404311
132344,2209418
575,0250258
17047,0358349
403509,4621630
36136,0127722
873,0088939
235271,2205401
18843,0481513
85889,1450321
1705,0069768
16,0168629
218836,2980706
12448,0257778
9665,0097441
4538,0838221
11469,0265087
277237,1837574
335578,3841424
302528,3704050
26486,0357054
12536,0329200
11260,0765476
10795,0362225
419639,5254868
50725,0810922
369883,4981636
414016,
437,0285492
84188,1971352
25376,1305806
27726,0084556
179826,1767354
9445,0118636
43258,0049233
19458,1196339
11003,0120888
10676,0085636
13825,0464041
184314,2752200
401552,5624748
348678,4080728
11027,0082934
13020,1016268
49012,1334512
57157,1625346
9056,0089374
6171,0285531
9746,0119485
412076,
901,0021749
427023,6082614
2614,0093260
12407,1037156
147773,1727388
209276,2567712
7972,0292963
1714,0060390
11821,0101745
11806,0103786
17814,0074156
20829,1201167
9294,0117333
596,0032551
17691,0057071
28288,0025164
2616,0098554
405684,5902484
35712,0287963
335984,1856101
2277,0182789
5528,0372824
10222,0097659
10774,0074958
49797,1588170
14211,0468536
33542,0113326
2013,0401383
2259,0107151
15739,0083564
10525,0113097
11257,0091867
63831,1827512
25095,0104181
448128,6314472
17734,0268690
64605,0054295
430616,
77866,1524137
14359,0918927
297021,3396842
300667,4158624
10634,0113118
13375,0111403
445727,2852500
10678,0305669
10024,1078588
14462,0368008
6523,0054127
299245,2309260
312669,3471098
51999,1439572
413052,3173594
16558,1135487
10839,0074695
12609,0168856
8408,0088993
921,0352248
185341,1649443
38684,1229822
29963,0810784
57586,1223236
4912,0270288
286554,2140619
450570,
79113,1083448
15209,0119054
12919,0092718
14902,0068156
12481,0067824
31527,0025746
1619,0202677
14251,0758798
184352,2427892
13220,1031280
11199,0486946
12690,0800308
203,0070379
279690,2386404
992,0015324
9689,0278823
380808,5446858
13470,0821638
1439,0166485
40623,1433540
38117,1152398
33676,0085868
16850,0059263
10437,0104940
15196,0088930
127493,1656186
414824,
503,0409182
14758,0944101
41780,0102749
31586,0110687
269494,3697626
10982,0443536
331392,3692652
3597,0119345
158011,1911644
10040,0385307
1931,0775539
11017,0112508
10802,0114436
1882,0042727
55341,1139592
310133,3813310
29185,0097579
11917,1132626
239571,1972779
38303,1414382
11850,0077745
2355,0490204
177494,2771372
1406,0101587
9645,0288477
1415,0320244
340,0404030
811,0067756
29049,0060841
310888,4258698
26306,0119937
276905,1594972
54113,0120254
52371,1705118
10202,0960731
25364,0043338
10294,0452702
438731,
4105,0096933
31473,0166973
48838,1213648
65760,0896872
9433,0119051
67342,0089371
6068,0120828
162903,1837703
625,0087553
12499,0119109
4597,0913354
227707,1376213
10918,0298504
81671,0077726
10093,0433442
19255,1176740
279100,0078079
321769,3312868
21734,0036342
10220,0128442
15362,0411272
9562,0300556
25781,0808435
1599,0356721
101519,2006040
28974,0014624
290,0101410
420637,2488666
286687,3985604
18975,0115472
340402,4649416
34806,1212436
413136,
45658,1531663
336960,3905756
573,0068611
11660,0154506
29592,0049456
330947,2062700
221732,3029556
10068,0091635
44244,1252380
156700,2179116
17332,0821642
347123,3791216
9264,0105156
247,0049406
243684,3179568
14212,1038072
84200,1996264
11713,0068767
450945,6739646
60011,1173687
168027,0938305
17529,0065126
231164,2474906
1433,0256009
35073,0045546
29756,0053559
36465,0992993
13648,1174954
10598,0439544
11205,0087578
438058,5692622
52274,1512685
8067,0119535
13205,0447854
24469,1232776
7735,1063669
80389,1567609
58959,1138442
17689,0076070
12100,0245562
10923,0313911
5723,0907657
1807,0363589
440508,6282314
31175,1244668
27573,1038919
359790,4061010
3600,0130018
10878,0239948
10027,0342258
325078,4200442
353326,0787524
24684,1174732
36554,0045679
14797,0374330
9623,0116731
87499,1869716
13751,0437800
11169,0360009
15039,1194271
152581,2484120
4688,0445922
15080,0102587
3084,0032145
303857,3819668
51395,0033722
2749,0179626
210726,0122701
61891,1521197
227783,1821658
10073,0466342
5123,0426931
6795,0406375
4191,0061955
44221,1193096
9663,0088172
29259,0054407
16155,0120813
8872,0105793
130267,2095605
20139,0054743
157,0088170
1833,0294870
41210,0889573
158647,0071662
1634,0106965
3040,0403358
43943,1278379
7547,0457308
11033,0080661
184346,2377322
266285,2720680
16187,0181196
74306,1912398
16288,0092796
374671,5294966
19976,0792948
16614,1091722
37056,0892318
39312,1559549
28739,0961722
447965,6010240
8224,0134273
434166,5609734
488,0043265
4858,0427392
10533,0114345
10440,0107507
11880,0280609
45284,1462667
17538,0073636
23202,0862856
14517,0366780
13435,0168786
39558,0052794
347938,2879552
22800,1213585
9009,0382628
10617,0103285
64,0287467
379,0100150
399173,5034474
13937,0105217
22345,0118665
15167,0288441
14405,1014775
18113,0362511
11448,0113819
14168,0050086
11824,0090142
332502,3774790
7450,0120913
17927,1083456
41009,1003034
16690,0280030
14282,0107692
31511,0024069
9501,0112750
9816,0206275
281,0114558
388202,5580536
40161,1657299
62489,1545022
31357,0114885
77877,1327194
96724,1781769
8052,0119256
262338,1361318
286654,3202890
64807,1661382
9589,0082176
4931,0063256
479,0162650
300424,4189294
13600,0970411
83770,0337692
53985,1482967
156717,1988591
113,0374546
65442,0768171
10771,0290095
109099,1829012
16103,0056194
830,0049223
11823,0360201
13910,0472071
11071,0047573
14164,1098327
83389,1798188
451153,
276126,
296100,3530002
8965,0344864
27066,0111573
925,0097216
12171,0810823
338517,4629032
241254,1085492
283350,0443465
2362,0070909
13455,0465580
171424,2403021
11963,0073802
9425,0120157
2163,0118771
50839,1615147
341013,2406566
10323,0082186
271736,3083008
413736,5898034
102835,1333092
9726,0401445
9585,0102555
16214,0077696
6003,0063518
36253,0445760
29787,0095652
5491,0185183
31056,0095467
3036,0109836
102630,1919090
403605,5147214
152584,2278871
337844,4411618
11656,0053976
9989,0218817
374052,3908142
8920,0356634
23159,0035417
16995,0473705
146238,2364841
12149,0264616
33710,0055278
10823,0087050
340101,1661275
171337,1697064
13830,0281190
412452,3592904
444705,6648926
42884,0128996
16391,0039192
244534,2955096
14628,0097366
11299,0275277
15016,0383206
16991,1197628
47881,0120765
9038,0408839
106747,2002718
8856,0091326
11120,0091557
15157,1071358
11024,0331632
13668,0395495
2082,0373883
52505,1032825
37774,0074777
9952,0462504
13012,1117385
327,0222851
293299,3689498
8818,0116250
11231,0110657
22171,0082776
1977,1053859
25218,0810945
382399,3451230
27804,0108327
40662,1569923
41479,1285309
41216,1219342
